ID,Country,Year,Wat_N_p,Wat_R_p,Wat_U_p,San_N_p,San_R_p,San_U_p,,P_Wat_U_p,P_Wat_R_p,P_Wat_N_p,P_San_U_p,P_San_R_p,P_San_N_p
426,Lesotho,2011,0,0,0.00033,0,0,0.00011,,0,0,34,0,0,11
426,Lesotho,2012,0,0,0.00033,0,0,0.00013,,0,0,34,0,0,13
426,Lesotho,2013,0,0,0.00026,0,0,0.00013,,0,0,30,0,0,15
426,Lesotho,2014,0,0,0.00027,0,0,0.00008,,0,0,38,0,0,11
430,Liberia,2000,0,0,0.61831,0,0,2.40744,,0,0,69315,0,0,266930
430,Liberia,2001,0,0,0.48819,0,0,2.20435,,0,0,54760,0,0,244608
430,Liberia,2002,0,0,0.6187,0,0,2.65438,,0,0,64956,0,0,275422
430,Liberia,2003,0,0,0.35915,0,5.99398,3.78095,,0,0,33997,0,353344,353344
430,Liberia,2004,0,0,0.16111,0,5.51764,3.60918,,0,0,15172,0,335470,335470
430,Liberia,2005,0,0,0.11726,0,4.15716,2.70353,,0,0,10168,0,231139,231139
430,Liberia,2006,0,0,0.16479,0,0,1.65432,,0,0,16185,0,0,160548
430,Liberia,2007,0,0,0.09192,0,0,0.8122,,0,0,10466,0,0,91540
430,Liberia,2008,0,0,0.09749,0,0,0.72516,,0,0,10224,0,0,75213
430,Liberia,2009,0,0,0.06687,0,0,0.69642,,0,0,6952,0,0,71599
430,Liberia,2010,0,0,0.23413,0,0,0.67092,,0,0,24743,0,0,70129
430,Liberia,2011,0,0,1.25268,0,0,0.65205,,0,0,128293,0,0,66780
430,Liberia,2012,0,0,0.63709,0,0,0.22646,,0,0,65909,0,0,23428
430,Liberia,2013,0,0,0.4602,0,0,0.15173,,0,0,53253,0,0,17558
430,Liberia,2014,0,0,0.27073,0,0,0.09482,,0,0,38572,0,0,13509
434,Libya,2000,0,0,0.10289,0,0,0.00558,,0,0,11534,0,0,619
434,Libya,2001,0,0,0.10398,0,0,0.008,,0,0,11663,0,0,888
434,Libya,2002,0,0,0.11109,0,0,0.01403,,0,0,11663,0,0,1456
434,Libya,2003,0,0,0.12565,0,0,0.0168,,0,0,11894,0,0,1570
434,Libya,2004,0,0,0.12918,0,0,0.01843,,0,0,12165,0,0,1713
434,Libya,2005,0,0,0.14029,0,0,0.01842,,0,0,12165,0,0,1575
434,Libya,2006,0,0,0.02809,0,0,0.01621,,0,0,2759,0,0,1573
434,Libya,2007,0,0,0.03598,0,0,0.01734,,0,0,4097,0,0,1954
434,Libya,2008,0,0,0.06401,0,0,0.02009,,0,0,6713,0,0,2084
434,Libya,2009,0,0,0.08662,0,0,0.02142,,0,0,9005,0,0,2202
434,Libya,2010,0,0,0.07497,0,0,0.02209,,0,0,7923,0,0,2309
434,Libya,2011,0,0,0.09745,0,0,0.04281,,0,0,9980,0,0,4384
434,Libya,2012,0,0,0.06829,0,0,0.05076,,0,0,7065,0,0,5251
434,Libya,2013,0,0,0.22089,0,0,0.02864,,0,0,25561,0,0,3314
434,Libya,2014,0,0,0.19621,0,0,0.02918,,0,0,27954,0,0,4158
438,Liechtenstein,2000,0,0,0.00074,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2001,0,0,0.00074,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2002,0,0,0.00079,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2003,0,0,0.00088,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2004,0,0,0.00088,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2005,0,0,0.00096,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2006,0,0,0.00085,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2007,0,0,0.00073,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2008,0,0,0.00079,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2009,0,0,0.0008,0,0,0,,0,0,83,0,0,0
438,Liechtenstein,2010,0,0,0.00079,0,0,0,,0,0,84,0,0,0
438,Liechtenstein,2011,0,0,0.00092,0,0,0,,0,0,94,0,0,0
438,Liechtenstein,2012,0,0,0.00099,0,0,0,,0,0,102,0,0,0
438,Liechtenstein,2013,0,0,0.00084,0,0,0,,0,0,97,0,0,0
438,Liechtenstein,2014,0,0,0.00068,0,0,0,,0,0,97,0,0,0
440,Lithuania,2000,0,0,0.00047,0,0,0.00147,,0,0,53,0,0,163
440,Lithuania,2001,0,0,0.00254,0,0,0.00195,,0,0,285,0,0,216
440,Lithuania,2002,0,0,0.00349,0,0,0.01321,,0,0,366,0,0,1371
440,Lithuania,2003,0,0,0.00422,0,0,0.01649,,0,0,399,0,0,1541
440,Lithuania,2004,0,0,0.00493,0,0,0.01588,,0,0,464,0,0,1476
440,Lithuania,2005,0,0,0.00605,0,0,0.01694,,0,0,525,0,0,1448
440,Lithuania,2006,0,0,0.00535,0,0,0.00971,,0,0,525,0,0,942
440,Lithuania,2007,0,0,0.00599,0,0,0.00413,,0,0,682,0,0,466
440,Lithuania,2008,0,0,0.0071,0,0,0.00472,,0,0,745,0,0,490
440,Lithuania,2009,0,0,0.00757,0,0,0.00487,,0,0,787,0,0,501
440,Lithuania,2010,0,0,0.00754,0,0,0.00493,,0,0,797,0,0,515
440,Lithuania,2011,0,0,0.00796,0,0,0.00516,,0,0,815,0,0,528
440,Lithuania,2012,0,0,0.00835,0,0,0.00475,,0,0,864,0,0,491
440,Lithuania,2013,0,0,0.00786,0,0,0.0019,,0,0,909,0,0,220
440,Lithuania,2014,0,0,0.00677,0,0,0.00124,,0,0,964,0,0,177
442,Luxembourg,2000,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2001,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2002,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2003,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2004,0,0,0,0,0,0.00001,,0,0,0,0,0,1
442,Luxembourg,2005,0,0,0,0,0,0.00001,,0,0,0,0,0,1
442,Luxembourg,2006,0,0,0,0,0,0.00002,,0,0,0,0,0,2
442,Luxembourg,2007,0,0,0,13.33333,0,0.00002,,0,0,0,2,0,2
442,Luxembourg,2008,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2009,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2010,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2011,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2012,0,0,0,0,0,0,,0,0,0,0,0,0
442,Luxembourg,2013,0,0,0.00792,14.28571,0,0.00001,,0,0,916,1,0,1
442,Luxembourg,2014,0,0,0.00734,0,0,0,,0,0,1046,0,0,0
450,Madagascar,2000,0,0,0.00045,0,0,0.00049,,0,0,50,0,0,54
450,Madagascar,2001,0,0,0.0003,0,0,0.00036,,0,0,34,0,0,40
450,Madagascar,2002,0,0,0,0,0,0.00051,,0,0,0,0,0,53
450,Madagascar,2003,0,0,0,0,0,0.00094,,0,0,0,0,0,88
450,Madagascar,2004,0,0,0,0,0,0.00145,,0,0,0,0,0,135
450,Madagascar,2005,0,0,0,0,0,0.00237,,0,0,0,0,0,203
450,Madagascar,2006,0,0,0,0,0,0.00268,,0,0,0,0,0,260
450,Madagascar,2007,0,0,0,0,0,0.00252,,0,0,0,0,0,284
450,Madagascar,2008,0,0,0,0,0,0.00267,,0,0,0,0,0,277
450,Madagascar,2009,0,0,0,0,0,0.00267,,0,0,0,0,0,274
450,Madagascar,2010,0,0,0,0,0,0.00258,,0,0,0,0,0,270
450,Madagascar,2011,0,0,0.00009,0,0,0.00282,,0,0,9,0,0,289
450,Madagascar,2012,0,0,0.00009,0,0,0.00291,,0,0,9,0,0,301
450,Madagascar,2013,0,0,0.0001,0,0,0.00256,,0,0,12,0,0,296
450,Madagascar,2014,0,0,0.00004,0,0,0.00185,,0,0,6,0,0,264
454,Malawi,2000,0,0,0.03464,0,0,0.0003,,0,0,3883,0,0,33
454,Malawi,2001,0,0,0.05495,0,0,0.00023,,0,0,6164,0,0,25
454,Malawi,2002,0,0,0.02063,0,0,0.00046,,0,0,2166,0,0,48
454,Malawi,2003,0,0,0.03379,0,0,0.00063,,0,0,3199,0,0,59
454,Malawi,2004,0,0,0.03909,0,0,0.00101,,0,0,3681,0,0,94
454,Malawi,2005,0,0,0.0489,0,0,0.00118,,0,0,4240,0,0,101
454,Malawi,2006,0,0,0.04015,0,0,0.00116,,0,0,3943,0,0,113
454,Malawi,2007,0,0,0.02572,0,0,0.00086,,0,0,2929,0,0,97
454,Malawi,2008,0,0,0.03981,0,0,0.00102,,0,0,4175,0,0,106
454,Malawi,2009,0,0,0.05236,0,0,0.00126,,0,0,5443,0,0,130
454,Malawi,2010,0,0,0.05432,0,0,0.00164,,0,0,5740,0,0,171
454,Malawi,2011,0,0,0.06159,0,0,0.00217,,0,0,6308,0,0,222
454,Malawi,2012,0,0,0.06326,0,0,0.00268,,0,0,6544,0,0,277
454,Malawi,2013,0,0,0.05009,0,0,0.00282,,0,0,5796,0,0,326
454,Malawi,2014,0,0,0.04121,0,0,0.00242,,0,0,5871,0,0,345
458,Malaysia,2000,0,0,0.45036,0,0,0.00074,,0,0,50487,0,0,82
458,Malaysia,2001,0,0,0.4499,0,0,0.00071,,0,0,50466,0,0,79
458,Malaysia,2002,0,0,0.48208,0,0,0.00115,,0,0,50612,0,0,119
458,Malaysia,2003,0,0,0.07843,0,0,0.00256,,0,0,7424,0,0,239
458,Malaysia,2004,0,0,0.26446,0,0,0.00314,,0,0,24905,0,0,292
458,Malaysia,2005,0,0,0.38855,0,0,0.00461,,0,0,33693,0,0,394
458,Malaysia,2006,0,0,0.37846,0,0,0.00602,,0,0,37170,0,0,584
458,Malaysia,2007,0,0,0.28683,0,0,0.00546,,0,0,32658,0,0,615
458,Malaysia,2008,0,0,0.34967,0,0,0.00586,,0,0,36671,0,0,608
458,Malaysia,2009,0,0,0.63616,0,0,0.00517,,0,0,66137,0,0,532
458,Malaysia,2010,0,0,0.77135,0,0,0.00528,,0,0,81516,0,0,552
458,Malaysia,2011,0,0,0.84636,0,0,0.00524,,0,0,86680,0,0,537
458,Malaysia,2012,0,0,0.87175,0,0,0.00513,,0,0,90185,0,0,531
458,Malaysia,2013,0,0,0.84269,0,0,0.00419,,0,0,97513,0,0,485
458,Malaysia,2014,0,0,0.69718,0,0,0.00321,,0,0,99328,0,0,458
462,Maldives,2000,0,0,0,0,0,0.00004,,0,0,0,0,0,4
462,Maldives,2001,0,0,0,0,0,0.00003,,0,0,0,0,0,3
462,Maldives,2002,0,0,0,0,0,0.00003,,0,0,0,0,0,3
462,Maldives,2003,0,0,0,0,0,0.00001,,0,0,0,0,0,1
462,Maldives,2004,0,0,0,0,0,0.00003,,0,0,0,0,0,3
462,Maldives,2005,0,0,0,0,0,0.00015,,0,0,0,0,0,13
462,Maldives,2006,0,0,0,0,0,0.00016,,0,0,0,0,0,16
462,Maldives,2007,0,0,0,0,0,0.00015,,0,0,0,0,0,17
462,Maldives,2008,0,0,0,0,0,0.00015,,0,0,0,0,0,16
462,Maldives,2009,0,0,0,0,0,0.00016,,0,0,0,0,0,16
462,Maldives,2010,0,0,0,0,0,0.00018,,0,0,0,0,0,19
462,Maldives,2011,0,0,0,0,0,0.00021,,0,0,0,0,0,21
462,Maldives,2012,0,0,0,0,0,0.00023,,0,0,0,0,0,24
462,Maldives,2013,0,0,0,0,0,0.00027,,0,0,0,0,0,31
462,Maldives,2014,0,0,0,0,0,0.00019,,0,0,0,0,0,27
466,Mali,2000,0,0,0.07431,0,0,0.00328,,0,0,8330,0,0,364
466,Mali,2001,0,0,0.0745,0,0,0.0028,,0,0,8357,0,0,311
466,Mali,2002,0,0,0.08585,0,0,0.00512,,0,0,9013,0,0,531
466,Mali,2003,0,0,0.10483,0,0,0.00493,,0,0,9923,0,0,461
466,Mali,2004,0,0,0.11861,0,0,0.0052,,0,0,11170,0,0,483
466,Mali,2005,0,0,0.12855,0,0,0.00608,,0,0,11147,0,0,520
466,Mali,2006,0,0,0.1069,0,0,0.00612,,0,0,10499,0,0,594
466,Mali,2007,0,0,0.08007,0,0,0.03987,,0,0,9117,0,0,4494
466,Mali,2008,0,0,0.09133,0,0,0.01695,,0,0,9578,0,0,1758
466,Mali,2009,0,0,0.13022,0,0,0.02846,,0,0,13538,0,0,2926
466,Mali,2010,0,0,0.12829,0,0,0.03504,,0,0,13558,0,0,3663
466,Mali,2011,0,0,0.15256,0,0,0.04194,,0,0,15624,0,0,4295
466,Mali,2012,0,0,0.13463,0,0,1.44936,,0,0,13928,0,0,149943
466,Mali,2013,0,0,0.12372,0,0,1.32069,,0,0,14316,0,0,152828
466,Mali,2014,0,0,0.1066,0,0,0.97717,,0,0,15188,0,0,139224
470,Malta,2000,0,0,0.00169,0,0,0.00014,,0,0,190,0,0,16
470,Malta,2001,0,0,0.00157,0,0,0.00006,,0,0,176,0,0,7
470,Malta,2002,0,0,0.00292,0,0,0.00008,,0,0,307,0,0,8
470,Malta,2003,0,0,0.00599,0,0,0.00007,,0,0,567,0,0,7
470,Malta,2004,0,0,0.01005,0,0,0.00003,,0,0,946,0,0,3
470,Malta,2005,0,0,0.0153,0,0,0.00006,,0,0,1327,0,0,5
470,Malta,2006,0,0,0.01825,0,0,0.00029,,0,0,1792,0,0,28
470,Malta,2007,0,0,0.02097,0,0,0.00008,,0,0,2388,0,0,9
470,Malta,2008,0,0,0.0355,0,0,0.00009,,0,0,3723,0,0,9
470,Malta,2009,0,0,0.05142,0,0,0.00009,,0,0,5346,0,0,9
470,Malta,2010,0,0,0.0523,0,0,0.00006,,0,0,5527,0,0,6
470,Malta,2011,0,0,0.0619,0,0,0.00006,,0,0,6339,0,0,6
470,Malta,2012,0,0,0.0738,0,0,0.00006,,0,0,7635,0,0,6
470,Malta,2013,0,0,0.08029,0,0,0.00005,,0,0,9291,0,0,6
470,Malta,2014,0,0,0.03818,0,0,0,,0,0,5440,0,0,0
584,Marshall Islands,2000,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2001,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2002,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2003,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2004,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2005,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2006,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2007,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2008,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2009,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2010,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2011,0,0,0,0,0,0,,0,0,0,0,0,0
584,Marshall Islands,2012,0,0,0,0,0,0.00002,,0,0,0,0,0,2
584,Marshall Islands,2013,0,0,0,0,0,0.00003,,0,0,0,0,0,3
584,Marshall Islands,2014,0,0,0,0,0,0,,0,0,0,0,0,0
478,Mauritania,2000,0,0,0.00312,0,0,0.26833,,0,0,350,0,0,29752
478,Mauritania,2001,0,0,0.00325,0,0,0.26911,,0,0,365,0,0,29862
478,Mauritania,2002,0,0,0.00381,0,0,0.29045,,0,0,400,0,0,30137
478,Mauritania,2003,0,0,0.00497,0,0,0.32663,,0,0,470,0,0,30525
478,Mauritania,2004,0,0,0.00495,0,0,0.33472,,0,0,466,0,0,31112
478,Mauritania,2005,0,0,0.00727,0,0,0.37021,,0,0,630,0,0,31651
478,Mauritania,2006,0,0,0.0078,0,0,0.34445,,0,0,766,0,0,33428
478,Mauritania,2007,0,0,0.26762,0,0,0.29375,,0,0,30471,0,0,33108
478,Mauritania,2008,0,0,0.25785,0,0,0.43966,,0,0,27041,0,0,45601
478,Mauritania,2009,0,0,0.25774,0,0,0.38073,,0,0,26795,0,0,39143
478,Mauritania,2010,0,0,0.25281,0,0,0.36099,,0,0,26717,0,0,37733
478,Mauritania,2011,0,0,0.25909,0,0,0.38987,,0,0,26535,0,0,39929
478,Mauritania,2012,0,0,0.77809,0,0,0.32637,,0,0,80496,0,0,33765
478,Mauritania,2013,0,0,0.80167,0,0,0.29599,,0,0,92767,0,0,34252
478,Mauritania,2014,0,0,0.53076,0,0,0.23919,,0,0,75619,0,0,34079
480,Mauritius,2000,0,0,0,0,0,0.00032,,0,0,0,0,0,35
480,Mauritius,2001,0,0,0.00012,0,0,0.00032,,0,0,14,0,0,35
480,Mauritius,2002,0,0,0,0,0,0.00041,,0,0,0,0,0,43
480,Mauritius,2003,0,0,0,0,0,0.00065,,0,0,0,0,0,61
480,Mauritius,2004,0,0,0,0,0,0.0002,,0,0,0,0,0,19
480,Mauritius,2005,0,0,0,0,0,0.00032,,0,0,0,0,0,27
480,Mauritius,2006,0,0,0,0,0,0.00082,,0,0,0,0,0,80
480,Mauritius,2007,0,0,0,0,0,0.00063,,0,0,0,0,0,71
480,Mauritius,2008,0,0,0,0,0,0.00023,,0,0,0,0,0,24
480,Mauritius,2009,0,0,0,0,0,0.00022,,0,0,0,0,0,23
480,Mauritius,2010,0,0,0,0,0,0.00027,,0,0,0,0,0,28
480,Mauritius,2011,0,0,0,0,0,0.00041,,0,0,0,0,0,42
480,Mauritius,2012,0,0,0,0,0,0.0006,,0,0,0,0,0,62
480,Mauritius,2013,0,0,0,0,0,0.0007,,0,0,0,0,0,81
480,Mauritius,2014,0,0,0,0,0,0.00053,,0,0,0,0,0,76
484,Mexico,2000,0,0,0.16459,0,0,0.01164,,0,0,18451,0,0,1291
484,Mexico,2001,0,0,0.13778,0,0,0.01436,,0,0,15455,0,0,1594
484,Mexico,2002,0,0,0.12346,0,0,0.01609,,0,0,12962,0,0,1670
484,Mexico,2003,0,0,0.06418,0,0,0.01768,,0,0,6075,0,0,1652
484,Mexico,2004,0,0,0.04612,0,0,0.01876,,0,0,4343,0,0,1744
484,Mexico,2005,0,0,0.03724,0,0,0.02705,,0,0,3229,0,0,2313
484,Mexico,2006,0,0,0.03379,0,0,0.03405,,0,0,3319,0,0,3304
484,Mexico,2007,0,0,0.01419,0,0,0.04944,,0,0,1616,0,0,5572
484,Mexico,2008,0,0,0.01006,0,0,0.05941,,0,0,1055,0,0,6162
484,Mexico,2009,0,0,0.01188,0,0,0.06259,,0,0,1235,0,0,6435
484,Mexico,2010,0,0,0.0132,0,0,0.06521,,0,0,1395,0,0,6816
484,Mexico,2011,0,0,0.01637,0,0,0.07296,,0,0,1677,0,0,7472
484,Mexico,2012,0,0,0.01469,0,0,0.08153,,0,0,1520,0,0,8435
484,Mexico,2013,0,0,0.01582,0,0,0.08115,,0,0,1831,0,0,9390
484,Mexico,2014,0,0,0.01253,0,0,0.07466,,0,0,1785,0,0,10637
583,Micronesia (Federated States of),2000,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2001,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2002,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2003,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2004,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2005,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2006,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2007,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2008,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2009,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2010,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2011,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2012,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2013,0,0,0,0,0,0,,0,0,0,0,0,0
583,Micronesia (Federated States of),2014,0,0,0,0,0,0,,0,0,0,0,0,0
492,Monaco,2000,0,0,0,16.66667,0,0.00001,,0,0,0,1,0,1
492,Monaco,2001,0,0,0,25,0,0.00001,,0,0,0,1,0,1
492,Monaco,2002,0,0,0,33.33333,0,0.00001,,0,0,0,1,0,1
492,Monaco,2003,0,0,0,0,0,0.00001,,0,0,0,0,0,1
492,Monaco,2004,0,0,0,0,0,0,,0,0,0,0,0,0
492,Monaco,2005,0,0,0,0,0,0,,0,0,0,0,0,0
492,Monaco,2006,0,0,0,0,0,0,,0,0,0,0,0,0
492,Monaco,2007,0,0,0,6.66667,0,0.00001,,0,0,0,1,0,1
492,Monaco,2008,0,0,0,11.11111,0,0.00001,,0,0,0,1,0,1
492,Monaco,2009,0,0,0,14.28571,0,0.00001,,0,0,0,1,0,1
492,Monaco,2010,0,0,0,0,0,0.00002,,0,0,0,0,0,2
492,Monaco,2011,0,0,0,0,0,0.00004,,0,0,0,0,0,4
492,Monaco,2012,0,0,0,0,0,0.00004,,0,0,0,0,0,4
492,Monaco,2013,0,0,0,0,0,0.00003,,0,0,0,0,0,3
492,Monaco,2014,0,0,0,0,0,0,,0,0,0,0,0,0
496,Mongolia,2000,0,0,0,0,0,0.00021,,0,0,0,0,0,23
496,Mongolia,2001,0,0,0,0,0,0.00054,,0,0,0,0,0,60
496,Mongolia,2002,0,0,0,0,0,0.0027,,0,0,0,0,0,280
496,Mongolia,2003,0,0,0,0,0,0.00347,,0,0,0,0,0,324
496,Mongolia,2004,0,0,0,0,0,0.00476,,0,0,0,0,0,442
496,Mongolia,2005,0,0,0,0,0,0.00765,,0,0,0,0,0,654
496,Mongolia,2006,33.33333,0,0.00005,0,0,0.00893,,5,0,5,0,0,867
496,Mongolia,2007,0,0,0.00004,0,0,0.00977,,0,0,5,0,0,1101
496,Mongolia,2008,0,0,0.0001,0,0,0.01285,,0,0,11,0,0,1333
496,Mongolia,2009,0,0,0.00011,0,0,0.01454,,0,0,11,0,0,1495
496,Mongolia,2010,0,0,0.00011,0,0,0.01649,,0,0,12,0,0,1724
496,Mongolia,2011,0,0,0.00001,0,0,0.01938,,0,0,1,0,0,1985
496,Mongolia,2012,0,0,0.00004,0,0,0.02043,,0,0,4,0,0,2114
496,Mongolia,2013,0,0,0.00008,0,0,0.01779,,0,0,9,0,0,2059
496,Mongolia,2014,0,0,0,0,0,0.01491,,0,0,0,0,0,2125
499,Montenegro,2000,0,0,0.06178,0,0,0.00122,,0,0,6926,0,0,135
499,Montenegro,2001,0,0,0.06175,0,0,0.00122,,0,0,6926,0,0,135
499,Montenegro,2002,0,0,0.06597,0,0,0.0013,,0,0,6926,0,0,135
499,Montenegro,2003,0,0,0.07317,0,0,0.00144,,0,0,6926,0,0,135
499,Montenegro,2004,0,0,0.07355,0,0,0.00145,,0,0,6926,0,0,135
499,Montenegro,2005,0,0,0.07987,0,0,0.00158,,0,0,6926,0,0,135
499,Montenegro,2006,0,0,0.07052,0,0,0.00139,,0,0,6926,0,0,135
499,Montenegro,2007,0,0,0.0749,0,0,0.00494,,0,0,8528,0,0,557
499,Montenegro,2008,0,0,0.23591,0,0,0.01237,,0,0,24741,0,0,1283
499,Montenegro,2009,0,0,0.23103,0,0,0.02511,,0,0,24019,0,0,2582
499,Montenegro,2010,0,0,0.15485,0,0,0.03105,,0,0,16364,0,0,3246
499,Montenegro,2011,0,0,0.1257,0,0,0.03611,,0,0,12874,0,0,3698
499,Montenegro,2012,0,0,0.10824,0,0,0.03919,,0,0,11198,0,0,4054
499,Montenegro,2013,0,0,0.07325,0,0,0.00472,,0,0,8476,0,0,546
499,Montenegro,2014,0,0,0.04531,0,0,0.00416,,0,0,6455,0,0,593
500,Montserrat,2000,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2001,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2002,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2003,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2004,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2005,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2006,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2007,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2008,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2009,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2010,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2011,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2012,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2013,0,0,0,0,0,0,,0,0,0,0,0,0
500,Montserrat,2014,0,0,0,0,0,0,,0,0,0,0,0,0
504,Morocco,2000,0,0,0.01157,0,0,0.00354,,0,0,1297,0,0,392
504,Morocco,2001,0,0,0.01144,0,0,0.00327,,0,0,1283,0,0,363
504,Morocco,2002,0,0,0.01154,0,0,0.01223,,0,0,1212,0,0,1269
504,Morocco,2003,0,0,0.01274,0,0,0.01381,,0,0,1206,0,0,1291
504,Morocco,2004,0,0,0.00207,0,0,0.01418,,0,0,195,0,0,1318
504,Morocco,2005,0,0,0.00253,0,0,0.03415,,0,0,219,0,0,2920
504,Morocco,2006,0,0,0.00512,0,0,0.04853,,0,0,503,0,0,4710
504,Morocco,2007,0,0,0.0069,0,0,0.03584,,0,0,786,0,0,4039
504,Morocco,2008,0,0,0.0073,0,0,0.03406,,0,0,766,0,0,3533
504,Morocco,2009,0,0,0.00744,0,0,0.02224,,0,0,773,0,0,2286
504,Morocco,2010,0,0,0.00749,0,0,0.02185,,0,0,792,0,0,2284
504,Morocco,2011,0,0,0.00719,0,0,0.02257,,0,0,736,0,0,2312
504,Morocco,2012,0,0,0.00719,0,0,0.02327,,0,0,744,0,0,2407
504,Morocco,2013,0,0,0.0127,0,0,0.0113,,0,0,1470,0,0,1308
504,Morocco,2014,0,0,0.00842,0,0,0.01054,,0,0,1200,0,0,1501
508,Mozambique,2000,0,0,0.00185,0,0,0.00027,,0,0,207,0,0,30
508,Mozambique,2001,0,0,0.00185,0,0,0.00041,,0,0,207,0,0,46
508,Mozambique,2002,0,0,0.00197,0,0,0.00125,,0,0,207,0,0,130
508,Mozambique,2003,0,0,0.00329,0,0,0.00119,,0,0,311,0,0,111
508,Mozambique,2004,0,0,0.00662,0,0,0.00112,,0,0,623,0,0,104
508,Mozambique,2005,0,0,0.02253,0,0,0.00122,,0,0,1954,0,0,104
508,Mozambique,2006,0,0,0.02605,0,0,0.00238,,0,0,2558,0,0,231
508,Mozambique,2007,0,0,0.0243,0,0,0.00197,,0,0,2767,0,0,222
508,Mozambique,2008,0,0,0.03016,0,0,0.00201,,0,0,3163,0,0,208
508,Mozambique,2009,0,0,0.03412,0,0,0.00132,,0,0,3547,0,0,136
508,Mozambique,2010,0,0,0.03858,0,0,0.00125,,0,0,4077,0,0,131
508,Mozambique,2011,0,0,0.03983,0,0,0.00151,,0,0,4079,0,0,155
508,Mozambique,2012,0,0,0.04251,0,0,0.00155,,0,0,4398,0,0,160
508,Mozambique,2013,0,0,0.03841,0,0,0.00048,,0,0,4445,0,0,56
508,Mozambique,2014,0,0,0.03175,0,0,0.00032,,0,0,4524,0,0,45
104,Myanmar,2000,0,0,0,0,0,1.23676,,0,0,0,0,0,137128
104,Myanmar,2001,0,0,0,0,0,1.31442,,0,0,0,0,0,145856
104,Myanmar,2002,0,0,0,0,0,1.43118,,0,0,0,0,0,148501
104,Myanmar,2003,0,0,0,0,0,1.61988,,0,0,0,0,0,151384
